0.489108	0.882324	2	0
0.560525	0.883379	2	0
0.560525	0.883379	2	0
0.626142	0.884451	2	0
0.626142	0.884451	2	0
0.673882	0.883308	2	0
0.673882	0.883308	2	0
0.71112	0.881082	2	0
0.725846	0.88086	2	0
0.725846	0.88086	2	0
0.727088	0.881163	2	0
0.727088	0.881163	2	0
0.713817	0.880501	2	0
0.665082	0.881868	2	4
0.612973	0.881248	2	4
0.612973	0.881248	2	4
0.554963	0.880979	2	4
0.487225	0.881576	2	4
0.423881	0.880177	2	4
0.423881	0.880177	2	4
0.372415	0.878516	2	4
0.36005	0.877737	2	0
0.375299	0.878439	2	0
0.423157	0.878928	2	0
0.484595	0.879448	2	0
0.546995	0.878767	2	0
0.605148	0.878336	2	0
0.643476	0.880155	2	4
0.643476	0.880155	2	4
0.674505	0.88016	2	4
0.687014	0.879621	2	0
0.68666	0.879683	2	0
0.66902	0.877691	2	0
0.622803	0.878984	2	0
0.578404	0.879416	2	0
0.468701	0.881943	2	0
0.415624	0.881071	2	0
0.37512	0.877519	2	0
0.347369	0.878058	2	0
0.342977	0.877823	2	0
0.363296	0.877459	2	0
0.406452	0.87706	2	0
0.463851	0.876946	2	0
0.577245	0.877827	2	0
0.621144	0.877813	2	0
0.646059	0.878138	2	0
0.662163	0.877877	2	4
0.665341	0.87858	2	4
0.622966	0.879794	2	0
0.583556	0.879295	2	4
0.538455	0.879955	2	4
0.489422	0.880117	2	4
0.393933	0.876888	2	0
0.359154	0.875692	2	0
0.317306	0.872899	0	0
0.369733	0.872359	0	0
0.439849	0.879761	2	0
0.554387	0.883264	2	0
0.60905	0.883217	2	4
0.698371	0.883191	2	4
0.745398	0.88309	2	0
0.757021	0.881704	0	4
0.752734	0.883326	0	4
************TIME_SERIES************			
ClassID: 1			
TimeSeriesLength: 75			
TimeSeriesData: 			
0.851847	0.886843	3	0
0.839659	0.887583	3	0
0.839659	0.887583	3	0
0.823616	0.887473	3	0
0.823616	0.887473	3	0
0.823616	0.887473	3	0
0.823616	0.887473	3	0
0.823616	0.887473	3	0
0.823616	0.887473	3	0
0.646596	0.884281	3	0
0.646596	0.884281	3	0
0.595301	0.877397	2	0
0.595301	0.877397	2	0
0.536587	0.876351	2	0
0.536587	0.876351	2	0
0.479574	0.876503	2	0
0.479574	0.876503	2	0
0.428776	0.876813	2	0
0.428776	0.876813	2	0
0.41582	0.877432	2	0
0.41582	0.877432	2	0
0.428369	0.877636	2	4
0.470623	0.877397	2	4
0.470623	0.877397	2	4
0.530917	0.877361	2	0
0.530917	0.877361	2	0
0.59085	0.877298	2	0
0.59085	0.877298	2	0
0.64394	0.877997	2	0
0.679932	0.877269	2	0
0.679932	0.877269	2	0
0.702372	0.877847	2	0
0.705912	0.876966	2	0
0.705912	0.876966	2	0
0.697839	0.877621	2	0
0.664211	0.876801	2	0
0.615533	0.876768	2	0
0.5646	0.876833	2	0
0.5646	0.876833	2	0
0.509126	0.876247	2	0
0.456576	0.876539	2	0
0.423282	0.87526	2	4
0.419473	0.87501	2	4
0.419473	0.87501	2	4
0.435292	0.875444	2	0
0.491647	0.875729	2	0
0.552149	0.876648	2	0
0.648806	0.877407	2	0
0.672816	0.87689	2	0
0.674283	0.87826	2	0
0.668918	0.877396	2	0
0.6244	0.877988	2	0
0.580864	0.878498	2	0
0.542457	0.879454	2	0
0.472399	0.879173	2	0
0.450115	0.878421	2	0
0.451292	0.876409	2	0
0.501105	0.878217	2	0
0.553335	0.876188	2	0
0.600616	0.87815	2	0
0.653156	0.878198	2	0
0.655487	0.877749	2	4
0.646621	0.87827	2	4
0.571709	0.87917	2	4
0.520413	0.878806	2	0
0.470084	0.878069	2	0
0.376959	0.876968	2	0
0.365455	0.875673	0	0
0.417036	0.873953	2	0
0.526786	0.87718	2	4
0.606597	0.87646	2	4
0.632319	0.877162	2	4
0.65201	0.875966	2	0
0.643114	0.877595	3	0
0.689837	0.882403	0	4
************TIME_SERIES************			
ClassID: 1			
TimeSeriesLength: 49			
TimeSeriesData: 			
0.807335	0.889754	3	0
0.78505	0.89175	0	0
0.78505	0.89175	0	0
0.756965	0.908099	0	4
0.756965	0.908099	0	4
0.724501	0.898704	0	4
0.724501	0.898704	0	4
0.724501	0.898704	0	4
0.724501	0.898704	0	4
0.582024	0.895128	0	4
0.582024	0.895128	0	4
0.541518	0.887775	2	4
0.541518	0.887775	2	4
0.500346	0.88777	2	4
0.500346	0.88777	2	4
0.465295	0.885385	2	4
0.465295	0.885385	2	4
0.444817	0.881894	2	0
0.444817	0.881894	2	0
0.450536	0.881881	0	0
0.477223	0.883179	0	0
0.477223	0.883179	0	0
0.53269	0.885018	2	0
0.583638	0.890745	2	0
0.583638	0.890745	2	0
0.611742	0.889145	2	0
0.611742	0.889145	2	0
0.591504	0.887678	2	4
0.591504	0.887678	2	4
0.539026	0.889182	2	4
0.539026	0.889182	2	4
0.472397	0.88639	2	4
0.413455	0.88259	2	0
0.413455	0.88259	2	0
0.37552	0.883028	2	0
0.371662	0.883593	2	0
0.371662	0.883593	2	0
0.400705	0.885163	2	0
0.455067	0.885842	2	0
0.522352	0.887968	2	0
0.57644	0.892715	2	4
0.57644	0.892715	2	4
0.596583	0.895296	2	4
0.590882	0.897073	2	0
0.556378	0.898206	2	0
0.499622	0.898632	2	4
0.445855	0.898951	2	4
0.421855	0.89971	2	4
0.428406	0.901395	2	4
************TIME_SERIES************			
ClassID: 1			
TimeSeriesLength: 57			
TimeSeriesData: 			
0.714783	0.866477	0	4
0.714783	0.866477	0	4
0.714783	0.866477	0	4
0.607419	0.865681	0	0
0.607419	0.865681	0	0
0.607419	0.865681	0	0
0.607419	0.865681	0	0
0.57405	0.863704	2	0
0.57405	0.863704	2	0
0.594851	0.863259	2	0
0.594851	0.863259	2	0
0.640383	0.864182	2	0
0.640383	0.864182	2	0
0.686536	0.867586	2	0
0.686536	0.867586	2	0
0.685508	0.869284	2	0
0.667197	0.87002	2	0
0.667197	0.87002	2	0
0.623928	0.874193	2	0
0.556805	0.876123	2	4
0.496162	0.875815	2	4
0.496162	0.875815	2	4
0.464364	0.876563	2	0
0.464364	0.876563	2	0
0.46176	0.876911	2	0
0.486991	0.879227	2	0
0.486991	0.879227	2	0
0.541788	0.879969	2	0
0.588558	0.880863	2	0
0.623203	0.880248	2	0
0.639306	0.880835	2	4
0.637547	0.881108	2	4
0.614267	0.881838	2	0
0.561071	0.8815	2	0
0.507009	0.883301	2	0
0.458814	0.881582	2	0
0.458814	0.881582	2	0
0.45017	0.881251	2	0
0.457748	0.878646	2	0
0.489813	0.879775	2	0
0.489813	0.879775	2	0
0.540684	0.880271	2	0
0.584664	0.87924	2	0
0.610038	0.880813	2	0
0.616386	0.880416	2	0
0.609534	0.880044	2	0
0.575973	0.880253	2	0
0.530827	0.880059	2	0
0.479173	0.878654	2	0
0.437288	0.878884	2	0
0.43172	0.87889	2	0
0.440437	0.880144	2	0
0.497378	0.879804	2	0
0.5518	0.880987	2	0
0.628224	0.880501	2	0
0.646722	0.880117	2	0
0.652521	0.883165	2	0
************TIME_SERIES************			
ClassID: 2			
TimeSeriesLength: 85			
TimeSeriesData: 			
0.273635	0.908724	0	0
0.270099	0.909523	0	0
0.270099	0.909523	0	0
0.261879	0.906413	0	0
0.261879	0.906413	0	0
0.250749	0.900045	0	0
0.250749	0.900045	0	0
0.211048	0.896569	0	0
0.211048	0.896569	0	0
0.256546	0.892526	0	1
0.256546	0.892526	0	1
0.221667	0.891017	3	1
0.221667	0.891017	3	1
0.237217	0.897621	3	1
0.237217	0.897621	3	1
0.305098	0.891357	0	1
0.305098	0.891357	0	1
0.345304	0.886683	0	1
0.345304	0.886683	0	1
0.394211	0.844439	2	1
0.394211	0.844439	2	1
0.492374	0.846873	2	1
0.492374	0.846873	2	1
0.560145	0.848098	2	1
0.560145	0.848098	2	1
0.577614	0.853088	2	1
0.577614	0.853088	2	1
0.654387	0.858671	0	1
0.680416	0.865912	0	1
0.680416	0.865912	0	1
0.696024	0.877969	0	1
0.696024	0.877969	0	1
0.684851	0.877948	0	1
0.659247	0.88788	0	1
0.659247	0.88788	0	1
0.627135	0.900295	0	1
0.608204	0.899364	2	1
0.565403	0.897767	2	1
0.565403	0.897767	2	1
0.51306	0.89936	2	1
0.468756	0.900723	2	1
0.433811	0.895641	0	1
0.433811	0.895641	0	1
0.396119	0.884102	0	1
0.353687	0.885031	0	1
0.303367	0.872111	0	1
0.262366	0.874481	0	1
0.237032	0.874327	0	1
0.216439	0.87095	2	1
0.214602	0.873052	2	1
0.216803	0.874592	2	1
0.260281	0.876528	2	1
0.343997	0.857237	0	1
0.403831	0.858938	2	1
0.512302	0.86109	2	1
0.574142	0.868821	2	1
0.69965	0.878829	0	1
0.732949	0.870433	0	1
0.75621	0.879194	3	1
0.757386	0.880946	0	1
0.722674	0.886435	2	1
0.678795	0.887249	2	1
0.637158	0.888192	2	1
0.602136	0.890194	2	1
0.521509	0.890988	0	1
0.469405	0.89351	2	1
0.401149	0.885433	0	1
0.380766	0.904909	0	1
0.29198	0.8971	2	1
0.265293	0.892492	0	1
0.262501	0.913352	0	1
0.246238	0.868274	0	1
0.311826	0.864302	0	1
0.332833	0.866195	2	1
0.417988	0.867774	0	1
0.623929	0.858764	2	1
0.595548	0.862427	0	1
0.71378	0.877807	0	1
0.751537	0.864869	0	0
0.74059	0.857299	0	0
0.653257	0.822408	0	0
0.612311	0.792422	3	0
0.666425	0.886708	0	0
0.63698	0.874867	0	0
0.593171	0.892159	0	0
************TIME_SERIES************			
ClassID: 2			
TimeSeriesLength: 77			
TimeSeriesData: 			
0.226849	0.889426	0	1
0.226849	0.889426	0	1
0.221978	0.890365	0	1
0.221978	0.890365	0	1
0.221978	0.890365	0	1
0.221978	0.890365	0	1
0.224976	0.88949	0	1
0.224976	0.88949	0	1
0.224976	0.88949	0	1
0.224976	0.88949	0	1
0.224976	0.88949	0	1
0.224976	0.88949	0	1
0.224976	0.88949	0	1
0.224976	0.88949	0	1
0.353706	0.839648	0	1
0.353706	0.839648	0	1
0.417082	0.840552	0	1
0.516368	0.842338	2	1
0.516368	0.842338	2	1
0.607929	0.842851	2	1
0.630464	0.84546	0	1
0.630464	0.84546	0	1
0.654014	0.863238	0	0
0.654014	0.863238	0	0
0.714804	0.872092	0	0
0.714804	0.872092	0	0
0.730151	0.874428	0	0
0.730151	0.874428	0	0
0.740972	0.877712	0	0
0.736427	0.883073	0	0
0.736427	0.883073	0	0
0.710774	0.871596	0	0
0.651044	0.872735	0	0
0.651044	0.872735	0	0
0.592579	0.859009	0	0
0.554818	0.857344	0	0
0.554818	0.857344	0	0
0.513085	0.849979	2	0
0.489626	0.862604	2	4
0.481755	0.838186	0	4
0.481755	0.838186	0	4
0.423581	0.840964	0	0
0.374774	0.844618	0	0
0.326643	0.848586	0	0
0.279828	0.85252	2	0
0.288295	0.857296	2	0
0.288295	0.857296	2	0
0.222998	0.869153	2	1
0.272731	0.868707	0	1
0.310734	0.861007	0	1
0.324064	0.863874	0	1
0.416529	0.870226	2	1
0.603832	0.877631	2	0
0.676366	0.876372	2	0
0.662187	0.88716	0	0
0.756256	0.902819	0	0
0.764866	0.908346	0	4
0.766204	0.906422	0	4
0.755087	0.904054	0	0
0.647952	0.881478	0	0
0.568311	0.867939	2	0
0.49133	0.806381	2	0
0.448397	0.801786	2	0
0.357169	0.801453	2	1
0.31481	0.849236	2	1
0.280104	0.847377	2	0
0.264962	0.923698	2	4
0.300444	0.9183	0	4
0.2874	0.899462	0	0
0.318626	0.898998	0	0
0.319179	0.895928	0	0
0.420452	0.895335	2	0
0.558617	0.875506	3	0
0.642767	0.887309	0	0
0.63341	0.886769	0	4
0.662128	0.887616	3	4
0.645075	0.893757	3	0
************TIME_SERIES************			
ClassID: 2			
TimeSeriesLength: 75			
TimeSeriesData: 			
0.215589	0.901777	0	1
0.215589	0.901777	0	1
0.215589	0.901777	0	1
0.215589	0.901777	0	1
0.220822	0.903808	0	1
0.220822	0.903808	0	1
0.268765	0.9056	0	1
0.268765	0.9056	0	1
0.297109	0.871	0	1
0.297109	0.871	0	1
0.380875	0.871441	0	1
0.491158	0.870025	2	1
0.491158	0.870025	2	1
0.491158	0.870025	2	1
0.589584	0.891179	2	1
0.589584	0.891179	2	1
0.645099	0.871289	0	1
0.652598	0.871489	0	0
0.652598	0.871489	0	0
0.648323	0.895586	3	0
0.648323	0.895586	3	0
0.648323	0.895586	3	0
0.643152	0.900296	3	1
0.637125	0.899675	0	1
0.637125	0.899675	0	1
0.644512	0.901026	0	1
0.644512	0.901026	0	1
0.626811	0.897478	3	1
0.626811	0.897478	3	1
0.590955	0.861355	3	1
0.553451	0.837289	2	1
0.553451	0.837289	2	1
0.511634	0.810341	2	1
0.46407	0.807741	2	1
0.415489	0.808589	2	1
0.363709	0.808779	0	1
0.313682	0.808849	0	1
0.277501	0.810467	0	1
0.242328	0.800252	0	1
0.236253	0.855024	0	1
0.218876	0.86761	0	1
0.201865	0.868234	0	1
0.195035	0.867785	0	1
0.195035	0.867785	0	1
0.208998	0.878499	0	1
0.264094	0.876884	0	1
0.393219	0.884613	0	1
0.484797	0.885279	2	1
0.572788	0.888672	2	1
0.600188	0.874703	0	1
0.682252	0.879082	0	1
0.69212	0.88329	0	1
0.631705	0.885742	0	1
0.60759	0.886471	0	1
0.593413	0.889649	0	1
0.59465	0.884825	0	1
0.486506	0.840432	2	1
0.421917	0.826206	2	1
0.311867	0.818907	2	1
0.267513	0.813027	2	1
0.239921	0.813078	0	1
0.233347	0.813699	0	1
0.293883	0.879317	0	0
0.334882	0.858153	0	0
0.374406	0.857831	0	1
0.532378	0.841466	2	1
0.543856	0.846116	3	1
0.598145	0.825391	3	1
0.573549	0.824442	3	1
0.558595	0.816916	3	1
0.557078	0.816747	0	1
0.549891	0.855462	3	1
0.549998	0.849677	3	1
0.556748	0.884125	3	1
0.542227	0.880075	3	1
************TIME_SERIES************			
ClassID: 2			
TimeSeriesLength: 65			
TimeSeriesData: 			
0.352055	0.907017	2	1
0.392085	0.906927	2	1
0.392085	0.906927	2	1
0.443083	0.908	2	1
0.443083	0.908	2	1
0.528691	0.906217	2	1
0.528691	0.906217	2	1
0.607873	0.906974	2	1
0.607873	0.906974	2	1
0.617897	0.909169	2	1
0.617897	0.909169	2	1
0.65003	0.876388	0	1
0.65003	0.876388	0	1
0.622373	0.867559	0	1
0.622373	0.867559	0	1
0.57471	0.864084	0	1
0.565059	0.866134	0	1
0.484717	0.863077	0	1
0.484717	0.863077	0	1
0.433467	0.853498	0	1
0.433467	0.853498	0	1
0.375942	0.850002	2	1
0.375942	0.850002	2	1
0.309074	0.848641	2	1
0.309074	0.848641	2	1
0.267822	0.85641	2	1
0.267822	0.85641	2	1
0.258013	0.903206	2	1
0.258013	0.903206	2	1
0.226968	0.901635	0	1
0.232337	0.899903	0	1
0.232337	0.899903	0	1
0.238055	0.899145	0	1
0.237385	0.892911	0	1
0.237385	0.892911	0	1
0.237274	0.893804	0	1
0.289337	0.907119	0	1
0.338589	0.907307	0	1
0.338589	0.907307	0	1
0.426932	0.908009	0	1
0.551308	0.908919	2	1
0.651889	0.902023	2	1
0.695773	0.907388	0	1
0.713504	0.916641	0	1
0.722857	0.898688	0	1
0.714651	0.9027	0	1
0.722842	0.908693	0	1
0.60921	0.914618	0	0
0.578446	0.924973	0	0
0.548342	0.945837	0	1
0.479686	0.9426	2	1
0.414881	0.949691	2	1
0.358718	0.954956	2	1
0.327572	0.955116	2	1
0.315737	0.938336	0	1
0.292204	0.886845	0	1
0.284609	0.886945	0	1
0.404081	0.888968	2	1
0.525525	0.889363	2	1
0.649789	0.882878	3	1
0.670101	0.886628	0	1
0.677515	0.897615	0	1
0.703744	0.909483	0	1
0.694044	0.907378	0	1
0.659865	0.904732	3	0
************TIME_SERIES************			
ClassID: 2			
TimeSeriesLength: 63			
TimeSeriesData: 			
0.402951	0.890057	0	0
0.402951	0.890057	0	0
0.351795	0.888075	0	0
0.351795	0.888075	0	0
0.351795	0.888075	0	0
0.351795	0.888075	0	0
0.310703	0.897836	0	0
0.310703	0.897836	0	0
0.316688	0.912295	0	1
0.322669	0.917198	0	1
0.322669	0.917198	0	1
0.280317	0.894119	0	1
0.264751	0.943608	0	1
0.264751	0.943608	0	1
0.292589	0.932426	0	0
0.292589	0.932426	0	0
0.355105	0.879225	2	0
0.465793	0.878105	2	4
0.5869	0.880361	2	4
0.5869	0.880361	2	4
0.693495	0.895336	2	4
0.696429	0.901681	3	4
0.696429	0.901681	3	4
0.728125	0.92004	3	0
0.728125	0.92004	3	0
0.733607	0.923378	0	0
0.687412	0.895389	0	1
0.687412	0.895389	0	1
0.622353	0.910911	0	1
0.622353	0.910911	0	1
0.593732	0.916764	0	0
0.551881	0.935881	2	0
0.474824	0.944017	2	1
0.397451	0.963746	2	1
0.330966	0.95931	2	1
0.330966	0.95931	2	1
0.329549	0.944622	0	1
0.324512	0.947474	0	1
0.356936	0.949939	0	1
0.352512	0.891261	0	1
0.454571	0.89061	2	1
0.454571	0.89061	2	1
0.576971	0.890018	2	1
0.600756	0.892719	2	1
0.683197	0.880573	2	1
0.681258	0.889403	0	1
0.682027	0.921078	0	0
0.667204	0.949154	0	0
0.653168	0.946483	0	0
0.605017	0.951801	2	0
0.488229	0.961915	2	1
0.488229	0.961915	2	1
0.437572	0.966495	2	1
0.33891	0.963877	0	1
0.304191	0.960094	0	1
0.28972	0.925456	0	1
0.242884	0.91597	0	1
0.297297	0.915685	0	1
0.413423	0.914814	0	1
0.525816	0.914412	2	1
0.611862	0.886325	3	1
0.636338	0.882693	3	1
0.618168	0.869726	3	1
